ext_tot,agr_tot,con_tot,neg_tot,ope_tot,health_tot,work_tot,gpa,age,gender
NA,NA,NA,NA,NA,4.5,4.470588235294118,3.4,20,Man
2.25,3.1666666666666665,3.3333333333333335,3.75,3.25,2.6923076923076925,2.411764705882353,3.1,21,Woman
NA,NA,NA,NA,NA,3.1538461538461537,3.5294117647058822,3.5,22,Woman
NA,NA,NA,NA,NA,3,3.3529411764705883,3.56,22,Woman
4.333333333333333,4.416666666666667,5,2.4166666666666665,4,3.8076923076923075,3.6470588235294117,3.92,18,Woman
NA,NA,NA,NA,NA,3.9615384615384617,2.588235294117647,3.92,18,Woman
2.3333333333333335,2.5,3.4166666666666665,2.6666666666666665,3.4166666666666665,3.576923076923077,2.176470588235294,3.15,18,Woman
2.75,2.9166666666666665,2.8333333333333335,2.9166666666666665,4.5,3.5,2.7058823529411766,2,19,Woman
NA,NA,NA,NA,NA,3.230769230769231,4.235294117647059,3.76,19,Woman
NA,NA,NA,NA,NA,3.423076923076923,2.823529411764706,3.2,19,Woman
NA,NA,NA,NA,NA,4,4.470588235294118,4,18,Woman
3.3333333333333335,2.75,2.9166666666666665,2.4166666666666665,2.4166666666666665,3.5384615384615383,4,3,21,Woman
NA,NA,NA,NA,NA,3.730769230769231,3.7058823529411766,3.85,20,Man
NA,NA,NA,NA,NA,3.923076923076923,4.176470588235294,3.87,18,Woman
NA,NA,NA,NA,NA,NA,2.764705882352941,3.34,21,Man
3.9166666666666665,4.333333333333333,4.583333333333333,1.75,4.666666666666667,3.0384615384615383,4.0588235294117645,3.34,21,Man
3.75,4.166666666666667,3.5,1.6666666666666667,NA,3.423076923076923,3.764705882352941,3.5,19,Woman
NA,NA,NA,NA,NA,3.769230769230769,3.4705882352941178,3.1,25,Man
NA,NA,NA,NA,NA,3.3846153846153846,2.8823529411764706,4,19,Woman
4.25,4.333333333333333,4.416666666666667,2.0833333333333335,3.5833333333333335,3.423076923076923,3.3529411764705883,3.7,19,Woman
3.6666666666666665,3.6666666666666665,4.416666666666667,2,3.5,3.8846153846153846,4.411764705882353,3.7,20,Nobinary or genderqueer
NA,NA,NA,NA,NA,4.115384615384615,4.882352941176471,3.5,19,Woman
NA,NA,NA,NA,NA,3.3461538461538463,3.6470588235294117,3.4,20,Woman
3.5,3.8333333333333335,4.583333333333333,1.8333333333333333,4.5,4.153846153846154,4.352941176470588,3.34,20,Woman
NA,NA,NA,NA,NA,3.3076923076923075,3.6470588235294117,2.65,27,Woman
NA,NA,NA,NA,NA,3.5,3.9411764705882355,3.69,19,Woman
3.9166666666666665,4.333333333333333,3.0833333333333335,2.5,3.5,3.769230769230769,3.823529411764706,3.82,25,Man
NA,NA,NA,NA,NA,3.1153846153846154,3.5294117647058822,4,19,Woman
NA,NA,NA,NA,NA,2.923076923076923,3.3529411764705883,3.64,21,Woman
2.75,3.1666666666666665,3,2.9166666666666665,2.8333333333333335,3.423076923076923,NA,3.8,18,Woman
NA,NA,NA,NA,NA,NA,3.235294117647059,2,19,Woman
2.5,4.083333333333333,3.5833333333333335,2.5,4.5,3.576923076923077,3,2,19,Woman
3.3333333333333335,3.25,3.4166666666666665,NA,NA,3.3076923076923075,4.0588235294117645,3.8,18,Woman
NA,NA,NA,NA,NA,2.9615384615384617,3.6470588235294117,3.94,19,Woman
3,4.416666666666667,4.916666666666667,2.5833333333333335,3.4166666666666665,3.6153846153846154,4,3.5,19,Woman
3.1666666666666665,4.5,5,3.0833333333333335,5,4.038461538461538,2.764705882352941,3.54,18,Man
2.9166666666666665,3.1666666666666665,3.5833333333333335,2.25,3.0833333333333335,3.8076923076923075,4.647058823529412,3.7,18,Man
NA,NA,NA,NA,NA,3.6923076923076925,3.588235294117647,3.2,19,Man
NA,NA,NA,NA,NA,4,3.7058823529411766,3.25,21,Woman
NA,NA,NA,NA,NA,2.769230769230769,4.647058823529412,3.7,20,Woman
3.75,4.083333333333333,4.083333333333333,1.6666666666666667,3.5833333333333335,3.076923076923077,2.7058823529411766,4,18,Woman
3.4166666666666665,2.8333333333333335,3.3333333333333335,3.1666666666666665,3.75,3.5,3.764705882352941,3.4,23,Man
NA,NA,NA,NA,NA,4,4.117647058823529,3.54,21,Woman
